partner_id	evaluationId	announcementId	announcementNo	announcementTitle	branchName	workStatus	evaluationStatus	priority	bidType	category	prefecture	publishDate	deadline	evaluatedAt	organization
ptn-195	1372	ann-229	229	第三道路照明設置工事その9	関東支店	not_started	unmet	4	open_competitive	電気工事	大阪府	2025-12-28	2026-01-28	2025-12-29T12:57:00	国土交通省 中部地方整備局
ptn-195	1359	ann-227	227	自転車道整備工事（第一工区）	本店	completed	other_only_unmet	3	open_competitive	土木工事	京都	2025-12-30	2026-01-27	2026-01-02T17:26:00	国土交通省 東北地方整備局
ptn-196															
ptn-197	1373	ann-229	229	第三道路照明設置工事その9	四国支店	not_started	unmet	4	open_competitive	電気工事	大阪府	2025-12-28	2026-01-28	2025-12-30T13:04:00	国土交通省 中部地方整備局
ptn-198	1393	ann-233	233	橋梁補修工事（第3期）	千葉支店	not_started	all_met	2	negotiated_contract	土木工事	大阪府	2025-12-27	2026-01-29	2025-12-28T15:24:00	国土交通省 沖縄総合事務局
ptn-198	1380	ann-230	230	道路標識設置工事（第四地区・第10工区）	名古屋支店	completed	unmet	5	open_competitive	土木工事	大阪府	2025-12-26	2026-01-28	2025-12-29T11:53:00	国土交通省 北陸地方整備局
ptn-199	1413	ann-236	236	令和7年度 B地区橋梁架替工事	関東支店	not_started	other_only_unmet	4	open_counter	土木工事	兵庫県	2025-12-28	2026-01-30	2025-12-31T17:44:00	防衛省 北関東防衛局
ptn-199	1387	ann-232	232	防護柵設置工事（下流工区）	京都支店	in_progress	all_met	1	designated_competitive	土木工事	大阪府	2025-12-31	2026-01-29	2026-01-01T09:42:00	国土交通省 四国地方整備局
ptn-199	1400	ann-234	234	右岸橋梁耐震補強工事その4	本店	completed	all_met	3	planning_competition	土木工事	兵庫県	2025-12-30	2026-01-29	2026-01-01T13:13:00	防衛省 北海道防衛局
ptn-200	1433	ann-239	239	乙橋梁伸縮装置補修工事その9	札幌支店	not_started	unmet	5	unknown	土木工事	鳥取県	2025-12-24	2026-01-31	2025-12-26T10:04:00	法務省 東京矯正管区
ptn-200	1407	ann-235	235	橋梁塗装工事（A地区・第5工区）	広島支店	in_progress	other_only_unmet	4	preferred_designation	塗装工事	兵庫県	2025-12-24	2026-01-30	2025-12-27T11:02:00	防衛省 東北防衛局
ptn-200	1420	ann-237	237	歩道橋設置工事（C工区）	九州支店	completed	unmet	5	document_request	土木工事	奈良県	2025-12-21	2026-01-30	2025-12-22T15:33:00	防衛省 近畿中部防衛局
ptn-200	1394	ann-233	233	橋梁補修工事（第3期）	東北支店	not_started	all_met	3	negotiated_contract	土木工事	大阪府	2025-12-27	2026-01-29	2025-12-29T16:31:00	国土交通省 沖縄総合事務局
ptn-201	1453	ann-243	243	河川改修工事（第3期）	横浜支店	not_started	all_met	4	open_competitive	土木工事	広島県	2025-12-24	2026-02-01	2025-12-25T12:24:00	林野庁 関東森林管理局
ptn-201	1427	ann-238	238	橋梁床版補修工事（第8期）	福岡支店	in_progress	unmet	5	opinion_request	土木工事	和歌山県	2025-12-27	2026-01-31	2025-12-29T13:22:00	防衛省 九州防衛局
ptn-201	1440	ann-240	240	橋梁支承補修工事（丙地区・第10工区）	静岡支店	completed	unmet	5	other	土木工事	島根県	2025-12-30	2026-01-31	2026-01-02T17:53:00	法務省 大阪矯正管区
ptn-201	1414	ann-236	236	令和7年度 B地区橋梁架替工事	四国支店	not_started	unmet	5	open_counter	土木工事	兵庫県	2025-12-28	2026-01-30	2025-12-29T09:51:00	防衛省 北関東防衛局
ptn-201	1401	ann-234	234	右岸橋梁耐震補強工事その4	仙台支店	not_started	other_only_unmet	4	planning_competition	土木工事	兵庫県	2025-12-30	2026-01-29	2026-01-02T14:20:00	防衛省 北海道防衛局
ptn-202	1473	ann-246	246	令和8年度 本地区水門改修工事	東北支店	not_started	other_only_unmet	5	designated_competitive	機械設備工事	山口県	2025-12-27	2026-02-02	2025-12-30T14:44:00	NEXCO西日本
ptn-202	1447	ann-242	242	河川浚渫工事（南工区）	東京支店	in_progress	all_met	3	open_competitive	土木工事	広島県	2026-01-03	2026-02-01	2026-01-04T15:42:00	農林水産省 九州農政局
ptn-202	1460	ann-244	244	西堤防補強工事その4	神戸支店	completed	all_met	4	open_competitive	土木工事	広島県	2026-01-01	2026-02-01	2026-01-03T10:13:00	NEXCO東日本
ptn-202	1434	ann-239	239	乙橋梁伸縮装置補修工事その9	新潟支店	not_started	unmet	5	unknown	土木工事	鳥取県	2025-12-24	2026-01-31	2025-12-27T11:11:00	法務省 東京矯正管区
ptn-202	1408	ann-235	235	橋梁塗装工事（A地区・第5工区）	北陸支店	in_progress	unmet	4	preferred_designation	塗装工事	兵庫県	2025-12-24	2026-01-30	2025-12-25T12:09:00	防衛省 東北防衛局
ptn-202	1421	ann-237	237	歩道橋設置工事（C工区）	名古屋支店	not_started	unmet	5	document_request	土木工事	奈良県	2025-12-21	2026-01-30	2025-12-23T16:40:00	防衛省 近畿中部防衛局
ptn-203	1493	ann-249	249	第三調整池整備工事その9	四国支店	not_started	unmet	2	planning_competition	土木工事	愛媛県	2025-12-26	2026-02-03	2025-12-28T16:04:00	本州四国連絡高速道路株式会社
ptn-203	1467	ann-245	245	排水機場整備工事（中央地区・第5工区）	沖縄支店	in_progress	other_only_unmet	5	open_competitive	機械設備工事	山口県	2025-12-24	2026-02-02	2025-12-27T17:02:00	NEXCO中日本
ptn-203	1480	ann-247	247	樋門補修工事（第一工区）	仙台支店	completed	unmet	5	designated_competitive	土木工事	徳島県	2026-01-04	2026-02-02	2026-01-05T12:33:00	首都高速道路株式会社
ptn-203	1441	ann-241	241	令和6年度 北地区河川護岸工事	本店	not_started	all_met	3	open_competitive	土木工事	岡山県	2025-12-27	2026-02-01	2025-12-28T09:00:00	農林水産省 関東農政局
ptn-203	1454	ann-243	243	河川改修工事（第3期）	関東支店	not_started	all_met	4	open_competitive	土木工事	広島県	2025-12-24	2026-02-01	2025-12-26T13:31:00	林野庁 関東森林管理局
ptn-203	1428	ann-238	238	橋梁床版補修工事（第8期）	千葉支店	in_progress	unmet	5	opinion_request	土木工事	和歌山県	2025-12-27	2026-01-31	2025-12-30T14:29:00	防衛省 九州防衛局
ptn-203	1415	ann-236	236	令和7年度 B地区橋梁架替工事	大阪支店	in_progress	unmet	5	open_counter	土木工事	兵庫県	2025-12-28	2026-01-30	2025-12-30T10:58:00	防衛省 北関東防衛局
ptn-204	1513	ann-253	253	トンネル防災設備工事（第3期）	千葉支店	not_started	all_met	5	opinion_request	電気工事	福岡県	2026-01-03	2026-02-04	2026-01-04T09:24:00	鉄道建設・運輸施設整備支援機構
ptn-204	1487	ann-248	248	河川環境整備工事（第8期）	北陸支店	in_progress	unmet	1	negotiated_contract	土木工事	香川県	2025-12-30	2026-02-03	2026-01-01T10:22:00	阪神高速道路株式会社
ptn-204	1500	ann-250	250	トンネル補修工事（第四地区・第10工区）	名古屋支店	completed	unmet	3	preferred_designation	土木工事	高知県	2026-01-04	2026-02-03	2026-01-07T14:53:00	UR都市機構 東日本都市再生本部
ptn-204	1474	ann-246	246	令和8年度 本地区水門改修工事	札幌支店	not_started	unmet	5	designated_competitive	機械設備工事	山口県	2025-12-27	2026-02-02	2025-12-28T15:51:00	NEXCO西日本
ptn-204	1448	ann-242	242	河川浚渫工事（南工区）	広島支店	in_progress	all_met	4	open_competitive	土木工事	広島県	2026-01-03	2026-02-01	2026-01-05T16:49:00	農林水産省 九州農政局
ptn-204	1461	ann-244	244	西堤防補強工事その4	九州支店	not_started	other_only_unmet	5	open_competitive	土木工事	広島県	2026-01-01	2026-02-01	2026-01-04T11:20:00	NEXCO東日本
ptn-204	1435	ann-240	240	橋梁支承補修工事（丙地区・第10工区）	東北支店	in_progress	all_met	3	other	土木工事	島根県	2025-12-30	2026-01-31	2025-12-31T12:18:00	法務省 大阪矯正管区
ptn-204	1422	ann-237	237	歩道橋設置工事（C工区）	京都支店	not_started	unmet	5	document_request	土木工事	奈良県	2025-12-21	2026-01-30	2025-12-24T17:47:00	防衛省 近畿中部防衛局
ptn-205	1533	ann-256	256	令和6年度 B地区庁舎建替工事	関東支店	not_started	other_only_unmet	5	open_competitive	建築工事	熊本県	2026-01-03	2026-02-05	2026-01-06T11:44:00	関西エアポート株式会社
ptn-205	1507	ann-252	252	トンネル換気設備工事（下流工区）	京都支店	in_progress	all_met	4	document_request	機械設備工事	福岡県	2026-01-03	2026-02-04	2026-01-04T12:42:00	水資源機構
ptn-205	1520	ann-254	254	右岸トンネル内装板補修工事その4	本店	completed	all_met	5	unknown	土木工事	佐賀県	2026-01-07	2026-02-04	2026-01-09T16:13:00	東日本高速道路株式会社 関東支社
ptn-205	1494	ann-249	249	第三調整池整備工事その9	大阪支店	not_started	unmet	3	planning_competition	土木工事	愛媛県	2025-12-26	2026-02-03	2025-12-29T17:11:00	本州四国連絡高速道路株式会社
ptn-205	1468	ann-245	245	排水機場整備工事（中央地区・第5工区）	福岡支店	in_progress	unmet	5	open_competitive	機械設備工事	山口県	2025-12-24	2026-02-02	2025-12-25T09:09:00	NEXCO中日本
ptn-205	1481	ann-247	247	樋門補修工事（第一工区）	静岡支店	not_started	unmet	1	designated_competitive	土木工事	徳島県	2026-01-04	2026-02-02	2026-01-06T13:40:00	首都高速道路株式会社
ptn-205	1442	ann-241	241	令和6年度 北地区河川護岸工事	仙台支店	not_started	all_met	4	open_competitive	土木工事	岡山県	2025-12-27	2026-02-01	2025-12-29T10:07:00	農林水産省 関東農政局
ptn-205	1455	ann-243	243	河川改修工事（第3期）	四国支店	in_progress	other_only_unmet	5	open_competitive	土木工事	広島県	2025-12-24	2026-02-01	2025-12-27T14:38:00	林野庁 関東森林管理局
ptn-205	1429	ann-239	239	乙橋梁伸縮装置補修工事その9	沖縄支店	completed	all_met	3	unknown	土木工事	鳥取県	2025-12-24	2026-01-31	2025-12-25T15:36:00	法務省 東京矯正管区
ptn-206	1553	ann-259	259	乙学校耐震補強工事その9	札幌支店	not_started	unmet	4	open_competitive	建築工事	鹿児島県	2025-12-30	2026-02-06	2026-01-01T13:04:00	東京都 下水道局
ptn-206	1527	ann-255	255	庁舎改修工事（A地区・第5工区）	広島支店	in_progress	other_only_unmet	5	other	建築工事	長崎県	2026-01-08	2026-02-05	2026-01-11T14:02:00	成田国際空港株式会社
ptn-206	1540	ann-257	257	学校体育館建設工事（C工区）	九州支店	completed	unmet	2	open_competitive	建築工事	大分県	2025-12-27	2026-02-05	2025-12-28T09:33:00	中部国際空港株式会社
ptn-206	1501	ann-251	251	令和7年度 上流地区トンネル照明更新工事	神戸支店	not_started	all_met	4	open_counter	電気工事	福岡県	2025-12-26	2026-02-04	2025-12-27T15:00:00	UR都市機構 西日本支社
ptn-206	1514	ann-253	253	トンネル防災設備工事（第3期）	東北支店	not_started	all_met	5	opinion_request	電気工事	福岡県	2026-01-03	2026-02-04	2026-01-05T10:31:00	鉄道建設・運輸施設整備支援機構
ptn-206	1488	ann-248	248	河川環境整備工事（第8期）	横浜支店	in_progress	unmet	3	negotiated_contract	土木工事	香川県	2025-12-30	2026-02-03	2026-01-02T11:29:00	阪神高速道路株式会社
ptn-206	1475	ann-246	246	令和8年度 本地区水門改修工事	新潟支店	in_progress	unmet	5	designated_competitive	機械設備工事	山口県	2025-12-27	2026-02-02	2025-12-29T16:58:00	NEXCO西日本
ptn-206	1449	ann-242	242	河川浚渫工事（南工区）	北陸支店	completed	other_only_unmet	5	open_competitive	土木工事	広島県	2026-01-03	2026-02-01	2026-01-06T17:56:00	農林水産省 九州農政局
ptn-206	1462	ann-244	244	西堤防補強工事その4	名古屋支店	not_started	unmet	5	open_competitive	土木工事	広島県	2026-01-01	2026-02-01	2026-01-02T12:27:00	NEXCO東日本
ptn-206	1436	ann-240	240	橋梁支承補修工事（丙地区・第10工区）	札幌支店	in_progress	all_met	4	other	土木工事	島根県	2025-12-30	2026-01-31	2026-01-01T13:25:00	法務省 大阪矯正管区
ptn-207	1547	ann-258	258	学校校舎改修工事（第8期）	福岡支店	in_progress	unmet	3	open_competitive	建築工事	宮崎県	2025-12-30	2026-02-06	2026-01-01T16:22:00	東京都 建設局
ptn-207	1560	ann-260	260	消防署建設工事（丙地区・第10工区）	静岡支店	completed	unmet	4	open_competitive	建築工事	沖縄県	2025-12-30	2026-02-06	2026-01-02T11:53:00	東京都 水道局
ptn-207	1534	ann-256	256	令和6年度 B地区庁舎建替工事	四国支店	not_started	unmet	2	open_competitive	建築工事	熊本県	2026-01-03	2026-02-05	2026-01-04T12:51:00	関西エアポート株式会社
ptn-207	1508	ann-252	252	トンネル換気設備工事（下流工区）	沖縄支店	in_progress	all_met	5	document_request	機械設備工事	福岡県	2026-01-03	2026-02-04	2026-01-05T13:49:00	水資源機構
ptn-207	1521	ann-254	254	右岸トンネル内装板補修工事その4	仙台支店	not_started	other_only_unmet	5	unknown	土木工事	佐賀県	2026-01-07	2026-02-04	2026-01-10T17:20:00	東日本高速道路株式会社 関東支社
ptn-207	1495	ann-250	250	トンネル補修工事（第四地区・第10工区）	関東支店	in_progress	all_met	4	preferred_designation	土木工事	高知県	2026-01-04	2026-02-03	2026-01-05T09:18:00	UR都市機構 東日本都市再生本部
ptn-207	1469	ann-245	245	排水機場整備工事（中央地区・第5工区）	千葉支店	completed	unmet	5	open_competitive	機械設備工事	山口県	2025-12-24	2026-02-02	2025-12-26T10:16:00	NEXCO中日本
ptn-207	1482	ann-247	247	樋門補修工事（第一工区）	東京支店	not_started	unmet	3	designated_competitive	土木工事	徳島県	2026-01-04	2026-02-02	2026-01-07T14:47:00	首都高速道路株式会社
ptn-207	1443	ann-241	241	令和6年度 北地区河川護岸工事	静岡支店	not_started	other_only_unmet	4	open_competitive	土木工事	岡山県	2025-12-27	2026-02-01	2025-12-30T11:14:00	農林水産省 関東農政局
ptn-207	1456	ann-243	243	河川改修工事（第3期）	大阪支店	in_progress	unmet	5	open_competitive	土木工事	広島県	2025-12-24	2026-02-01	2025-12-25T15:45:00	林野庁 関東森林管理局
ptn-208	1567	ann-262	262	図書館建設工事（南工区）	東京支店	in_progress	all_met	5	designated_competitive	建築工事	北海道	2026-01-10	2026-02-07	2026-01-11T09:42:00	神奈川県 県土整備局
ptn-208	1554	ann-259	259	乙学校耐震補強工事その9	新潟支店	not_started	unmet	4	open_competitive	建築工事	鹿児島県	2025-12-30	2026-02-06	2026-01-02T14:11:00	東京都 下水道局
ptn-208	1528	ann-255	255	庁舎改修工事（A地区・第5工区）	北陸支店	in_progress	unmet	2	other	建築工事	長崎県	2026-01-08	2026-02-05	2026-01-09T15:09:00	成田国際空港株式会社
ptn-208	1541	ann-257	257	学校体育館建設工事（C工区）	名古屋支店	not_started	unmet	3	open_competitive	建築工事	大分県	2025-12-27	2026-02-05	2025-12-29T10:40:00	中部国際空港株式会社
ptn-208	1502	ann-251	251	令和7年度 上流地区トンネル照明更新工事	九州支店	not_started	all_met	5	open_counter	電気工事	福岡県	2025-12-26	2026-02-04	2025-12-28T16:07:00	UR都市機構 西日本支社
ptn-208	1515	ann-253	253	トンネル防災設備工事（第3期）	札幌支店	in_progress	other_only_unmet	5	opinion_request	電気工事	福岡県	2026-01-03	2026-02-04	2026-01-06T11:38:00	鉄道建設・運輸施設整備支援機構
ptn-208	1489	ann-249	249	第三調整池整備工事その9	広島支店	completed	all_met	4	planning_competition	土木工事	愛媛県	2025-12-26	2026-02-03	2025-12-27T12:36:00	本州四国連絡高速道路株式会社
ptn-208	1476	ann-246	246	令和8年度 本地区水門改修工事	本店	in_progress	unmet	3	designated_competitive	機械設備工事	山口県	2025-12-27	2026-02-02	2025-12-30T17:05:00	NEXCO西日本
ptn-208	1450	ann-242	242	河川浚渫工事（南工区）	横浜支店	completed	unmet	5	open_competitive	土木工事	広島県	2026-01-03	2026-02-01	2026-01-04T09:03:00	農林水産省 九州農政局
ptn-208	1463	ann-244	244	西堤防補強工事その4	京都支店	not_started	unmet	5	open_competitive	土木工事	広島県	2026-01-01	2026-02-01	2026-01-03T13:34:00	NEXCO東日本
ptn-209	1561	ann-261	261	令和8年度 北地区警察署改修工事	本店	not_started	all_met	5	designated_competitive	建築工事	沖縄県	2026-01-02	2026-02-07	2026-01-03T12:00:00	東京都 港湾局
ptn-209	1574	ann-263	263	公民館改修工事（第3期）	関東支店	not_started	all_met	5	negotiated_contract	建築工事	北海道	2026-01-03	2026-02-07	2026-01-05T16:31:00	大阪府 都市整備部
ptn-209	1548	ann-258	258	学校校舎改修工事（第8期）	千葉支店	in_progress	unmet	4	open_competitive	建築工事	宮崎県	2025-12-30	2026-02-06	2026-01-02T17:29:00	東京都 建設局
ptn-209	1535	ann-256	256	令和6年度 B地区庁舎建替工事	大阪支店	in_progress	unmet	3	open_competitive	建築工事	熊本県	2026-01-03	2026-02-05	2026-01-05T13:58:00	関西エアポート株式会社
ptn-209	1509	ann-252	252	トンネル換気設備工事（下流工区）	福岡支店	completed	other_only_unmet	5	document_request	機械設備工事	福岡県	2026-01-03	2026-02-04	2026-01-06T14:56:00	水資源機構
ptn-209	1522	ann-254	254	右岸トンネル内装板補修工事その4	静岡支店	not_started	unmet	2	unknown	土木工事	佐賀県	2026-01-07	2026-02-04	2026-01-08T09:27:00	東日本高速道路株式会社 関東支社
ptn-209	1483	ann-248	248	河川環境整備工事（第8期）	仙台支店	not_started	all_met	4	negotiated_contract	土木工事	香川県	2025-12-30	2026-02-03	2025-12-31T15:54:00	阪神高速道路株式会社
ptn-209	1496	ann-250	250	トンネル補修工事（第四地区・第10工区）	四国支店	in_progress	all_met	5	preferred_designation	土木工事	高知県	2026-01-04	2026-02-03	2026-01-06T10:25:00	UR都市機構 東日本都市再生本部
ptn-209	1470	ann-245	245	排水機場整備工事（中央地区・第5工区）	東北支店	completed	unmet	2	open_competitive	機械設備工事	山口県	2025-12-24	2026-02-02	2025-12-27T11:23:00	NEXCO中日本
ptn-209	1457	ann-243	243	河川改修工事（第3期）	神戸支店	in_progress	unmet	5	open_competitive	土木工事	広島県	2025-12-24	2026-02-01	2025-12-26T16:52:00	林野庁 関東森林管理局
ptn-210	1568	ann-262	262	図書館建設工事（南工区）	広島支店	in_progress	all_met	5	designated_competitive	建築工事	北海道	2026-01-10	2026-02-07	2026-01-12T10:49:00	神奈川県 県土整備局
ptn-210	1581	ann-264	264	西市民会館改修工事その4	九州支店	not_started	other_only_unmet	3	planning_competition	建築工事	北海道	2026-01-08	2026-02-07	2026-01-11T14:20:00	愛知県 建設局
ptn-210	1555	ann-260	260	消防署建設工事（丙地区・第10工区）	東北支店	in_progress	all_met	5	open_competitive	建築工事	沖縄県	2025-12-30	2026-02-06	2025-12-31T15:18:00	東京都 水道局
ptn-210	1529	ann-255	255	庁舎改修工事（A地区・第5工区）	横浜支店	completed	unmet	3	other	建築工事	長崎県	2026-01-08	2026-02-05	2026-01-10T16:16:00	成田国際空港株式会社
ptn-210	1542	ann-257	257	学校体育館建設工事（C工区）	京都支店	not_started	unmet	4	open_competitive	建築工事	大分県	2025-12-27	2026-02-05	2025-12-30T11:47:00	中部国際空港株式会社
ptn-210	1503	ann-251	251	令和7年度 上流地区トンネル照明更新工事	名古屋支店	not_started	other_only_unmet	5	open_counter	電気工事	福岡県	2025-12-26	2026-02-04	2025-12-29T17:14:00	UR都市機構 西日本支社
ptn-210	1516	ann-253	253	トンネル防災設備工事（第3期）	新潟支店	in_progress	unmet	1	opinion_request	電気工事	福岡県	2026-01-03	2026-02-04	2026-01-04T12:45:00	鉄道建設・運輸施設整備支援機構
ptn-210	1490	ann-249	249	第三調整池整備工事その9	北陸支店	completed	all_met	5	planning_competition	土木工事	愛媛県	2025-12-26	2026-02-03	2025-12-28T13:43:00	本州四国連絡高速道路株式会社
ptn-210	1477	ann-247	247	樋門補修工事（第一工区）	札幌支店	in_progress	all_met	4	designated_competitive	土木工事	徳島県	2026-01-04	2026-02-02	2026-01-05T09:12:00	首都高速道路株式会社
ptn-210	1464	ann-244	244	西堤防補強工事その4	沖縄支店	not_started	unmet	2	open_competitive	土木工事	広島県	2026-01-01	2026-02-01	2026-01-04T14:41:00	NEXCO東日本
ptn-211															
ptn-212	1478	ann-247	247	樋門補修工事（第一工区）	新潟支店	in_progress	all_met	5	designated_competitive	土木工事	徳島県	2026-01-04	2026-02-02	2026-01-06T10:19:00	首都高速道路株式会社
ptn-213	1485	ann-248	248	河川環境整備工事（第8期）	東京支店	in_progress	other_only_unmet	5	negotiated_contract	土木工事	香川県	2025-12-30	2026-02-03	2026-01-02T17:08:00	阪神高速道路株式会社
ptn-213	1498	ann-250	250	トンネル補修工事（第四地区・第10工区）	神戸支店	in_progress	unmet	5	preferred_designation	土木工事	高知県	2026-01-04	2026-02-03	2026-01-05T12:39:00	UR都市機構 東日本都市再生本部
ptn-214	1505	ann-251	251	令和7年度 上流地区トンネル照明更新工事	沖縄支店	in_progress	unmet	2	open_counter	電気工事	福岡県	2025-12-26	2026-02-04	2025-12-28T10:28:00	UR都市機構 西日本支社
ptn-214	1518	ann-253	253	トンネル防災設備工事（第3期）	仙台支店	in_progress	unmet	4	opinion_request	電気工事	福岡県	2026-01-03	2026-02-04	2026-01-06T14:59:00	鉄道建設・運輸施設整備支援機構
ptn-214	1492	ann-249	249	第三調整池整備工事その9	関東支店	not_started	unmet	5	planning_competition	土木工事	愛媛県	2025-12-26	2026-02-03	2025-12-27T15:57:00	本州四国連絡高速道路株式会社
ptn-215	1525	ann-255	255	庁舎改修工事（A地区・第5工区）	静岡支店	in_progress	all_met	5	other	建築工事	長崎県	2026-01-08	2026-02-05	2026-01-09T12:48:00	成田国際空港株式会社
ptn-215	1538	ann-257	257	学校体育館建設工事（C工区）	大阪支店	in_progress	all_met	5	open_competitive	建築工事	大分県	2025-12-27	2026-02-05	2025-12-29T16:19:00	中部国際空港株式会社
ptn-215	1512	ann-252	252	トンネル換気設備工事（下流工区）	札幌支店	not_started	unmet	3	document_request	機械設備工事	福岡県	2026-01-03	2026-02-04	2026-01-06T17:17:00	水資源機構
ptn-215	1499	ann-250	250	トンネル補修工事（第四地区・第10工区）	九州支店	completed	unmet	2	preferred_designation	土木工事	高知県	2026-01-04	2026-02-03	2026-01-06T13:46:00	UR都市機構 東日本都市再生本部
ptn-216	1545	ann-258	258	学校校舎改修工事（第8期）	京都支店	in_progress	other_only_unmet	1	open_competitive	建築工事	宮崎県	2025-12-30	2026-02-06	2026-01-02T14:08:00	東京都 建設局
ptn-216	1558	ann-260	260	消防署建設工事（丙地区・第10工区）	本店	in_progress	unmet	3	open_competitive	建築工事	沖縄県	2025-12-30	2026-02-06	2025-12-31T09:39:00	東京都 水道局
ptn-216	1532	ann-256	256	令和6年度 B地区庁舎建替工事	横浜支店	not_started	all_met	5	open_competitive	建築工事	熊本県	2026-01-03	2026-02-05	2026-01-05T10:37:00	関西エアポート株式会社
ptn-216	1506	ann-251	251	令和7年度 上流地区トンネル照明更新工事	福岡支店	in_progress	unmet	3	open_counter	電気工事	福岡県	2025-12-26	2026-02-04	2025-12-29T11:35:00	UR都市機構 西日本支社
ptn-216	1519	ann-254	254	右岸トンネル内装板補修工事その4	新潟支店	completed	all_met	5	unknown	土木工事	佐賀県	2026-01-07	2026-02-04	2026-01-08T15:06:00	東日本高速道路株式会社 関東支社
ptn-217	1565	ann-261	261	令和8年度 北地区警察署改修工事	広島支店	in_progress	unmet	4	designated_competitive	建築工事	沖縄県	2026-01-02	2026-02-07	2026-01-04T16:28:00	東京都 港湾局
ptn-217	1578	ann-263	263	公民館改修工事（第3期）	九州支店	in_progress	unmet	5	negotiated_contract	建築工事	北海道	2026-01-03	2026-02-07	2026-01-06T11:59:00	大阪府 都市整備部
ptn-217	1552	ann-259	259	乙学校耐震補強工事その9	東北支店	not_started	unmet	3	open_competitive	建築工事	鹿児島県	2025-12-30	2026-02-06	2025-12-31T12:57:00	東京都 下水道局
ptn-217	1526	ann-255	255	庁舎改修工事（A地区・第5工区）	東京支店	in_progress	all_met	5	other	建築工事	長崎県	2026-01-08	2026-02-05	2026-01-10T13:55:00	成田国際空港株式会社
ptn-217	1539	ann-257	257	学校体育館建設工事（C工区）	神戸支店	completed	other_only_unmet	5	open_competitive	建築工事	大分県	2025-12-27	2026-02-05	2025-12-30T17:26:00	中部国際空港株式会社
ptn-217	1513	ann-253	253	トンネル防災設備工事（第3期）	千葉支店	not_started	all_met	5	opinion_request	電気工事	福岡県	2026-01-03	2026-02-04	2026-01-04T09:24:00	鉄道建設・運輸施設整備支援機構
ptn-218	1585	ann-265	265	市営住宅外壁改修工事（中央地区・第5工区）	名古屋支店	in_progress	all_met	5	preferred_designation	建築工事	北海道	2026-01-09	2026-02-08	2026-01-10T09:48:00	埼玉県 県土整備部
ptn-218	1598	ann-267	267	市営住宅給排水設備工事（第一工区）	新潟支店	in_progress	all_met	2	document_request	管工事	青森県	2026-01-01	2026-02-08	2026-01-03T13:19:00	北海道 建設部
ptn-218	1572	ann-262	262	図書館建設工事（南工区）	四国支店	not_started	unmet	4	designated_competitive	建築工事	北海道	2026-01-10	2026-02-07	2026-01-13T14:17:00	神奈川県 県土整備局
ptn-218	1546	ann-258	258	学校校舎改修工事（第8期）	沖縄支店	in_progress	unmet	3	open_competitive	建築工事	宮崎県	2025-12-30	2026-02-06	2025-12-31T15:15:00	東京都 建設局
ptn-218	1559	ann-260	260	消防署建設工事（丙地区・第10工区）	仙台支店	completed	unmet	4	open_competitive	建築工事	沖縄県	2025-12-30	2026-02-06	2026-01-01T10:46:00	東京都 水道局
ptn-218	1533	ann-256	256	令和6年度 B地区庁舎建替工事	関東支店	not_started	other_only_unmet	5	open_competitive	建築工事	熊本県	2026-01-03	2026-02-05	2026-01-06T11:44:00	関西エアポート株式会社
ptn-218	1520	ann-254	254	右岸トンネル内装板補修工事その4	本店	completed	all_met	5	unknown	土木工事	佐賀県	2026-01-07	2026-02-04	2026-01-09T16:13:00	東日本高速道路株式会社 関東支社
ptn-219	1605	ann-268	268	市営住宅エレベーター更新工事（第8期）	東京支店	in_progress	other_only_unmet	3	opinion_request	機械設備工事	岩手県	2026-01-07	2026-02-09	2026-01-10T11:08:00	福岡県 県土整備部
ptn-219	1618	ann-270	270	保健センター改修工事（第四地区・第10工区）	神戸支店	in_progress	unmet	4	other	建築工事	宮城県	2026-01-08	2026-02-09	2026-01-09T15:39:00	広島県 土木建築局
ptn-219	1592	ann-266	266	令和7年度 本地区市営住宅屋上防水工事	千葉支店	not_started	all_met	2	open_counter	防水工事	北海道	2026-01-11	2026-02-08	2026-01-13T16:37:00	千葉県 県土整備部
ptn-219	1566	ann-261	261	令和8年度 北地区警察署改修工事	北陸支店	in_progress	unmet	4	designated_competitive	建築工事	沖縄県	2026-01-02	2026-02-07	2026-01-05T17:35:00	東京都 港湾局
ptn-219	1579	ann-264	264	西市民会館改修工事その4	大阪支店	completed	all_met	5	planning_competition	建築工事	北海道	2026-01-08	2026-02-07	2026-01-09T12:06:00	愛知県 建設局
ptn-219	1553	ann-259	259	乙学校耐震補強工事その9	札幌支店	not_started	unmet	4	open_competitive	建築工事	鹿児島県	2025-12-30	2026-02-06	2026-01-01T13:04:00	東京都 下水道局
ptn-219	1527	ann-255	255	庁舎改修工事（A地区・第5工区）	広島支店	in_progress	other_only_unmet	5	other	建築工事	長崎県	2026-01-08	2026-02-05	2026-01-11T14:02:00	成田国際空港株式会社
ptn-219	1540	ann-257	257	学校体育館建設工事（C工区）	九州支店	completed	unmet	2	open_competitive	建築工事	大分県	2025-12-27	2026-02-05	2025-12-28T09:33:00	中部国際空港株式会社
ptn-220	1625	ann-271	271	令和6年度 上流地区スポーツセンター建設工事	沖縄支店	in_progress	unmet	5	open_competitive	建築工事	秋田県	2026-01-13	2026-02-10	2026-01-15T13:28:00	静岡県 交通基盤部
