index	Unnamed: 0	Unnamed: 1	Unnamed: 2	区分	入札公告（現在募集中）	入札公告（現在募集中）2	備考	落札情報（過去）	落札情報（過去）2	備考.1
2957	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/23ydzj8e'>https://tinyurl.com/23ydzj8e</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-kouji-kyousou-sa-07.pdf	(R5)7月：公共工事（競争）：PDF
2958	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2aqlukp8'>https://tinyurl.com/2aqlukp8</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-kouji-kyousou-sa-08.pdf	(R5)8月：公共工事（競争）：PDF
2959	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2y7njk8u'>https://tinyurl.com/2y7njk8u</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-kouji-kyousou-sa-09.pdf	(R5)9月：公共工事（競争）：PDF
2960	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/277wj335'>https://tinyurl.com/277wj335</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-kouji-kyousou-sa-10.pdf	(R5)10月：公共工事（競争）：PDF
2961	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2a8fxdl9'>https://tinyurl.com/2a8fxdl9</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-kouji-kyousou-sa-11.pdf	(R5)11月：公共工事（競争）：PDF
2962	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/29uh8nnu'>https://tinyurl.com/29uh8nnu</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-kouji-kyousou-sa-12.pdf	(R5)12月：公共工事（競争）：PDF
2963	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/26oqsdrg'>https://tinyurl.com/26oqsdrg</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/06-kouji-kyousou-sa-01.pdf	(R5)1月：公共工事（競争）：PDF
2964	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/26j7vbs6'>https://tinyurl.com/26j7vbs6</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/06-kouji-zuikei-sa-02.pdf	(R5)2月：公共工事（競争）：PDF
2965	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2d3lqsmr'>https://tinyurl.com/2d3lqsmr</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/06-kouji-kyousou-sa-03.pdf	(R5)3月：公共工事（競争）：PDF
2966	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2dxj4chb'>https://tinyurl.com/2dxj4chb</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-04.pdf	(R6)4月：公共工事（随契）：PDF
2967	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2ddxdynd'>https://tinyurl.com/2ddxdynd</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-05.pdf	(R6)5月：公共工事（随契）：PDF
2968	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/23jmxsdn'>https://tinyurl.com/23jmxsdn</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-06.pdf	(R6)6月：公共工事（随契）：PDF
2969	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/29xldys4'>https://tinyurl.com/29xldys4</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-07.pdf	(R6)7月：公共工事（随契）：PDF
2970	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2ca8tc5w'>https://tinyurl.com/2ca8tc5w</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-08.pdf	(R6)8月：公共工事（随契）：PDF
2971	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/23qfk3sd'>https://tinyurl.com/23qfk3sd</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-09.pdf	(R6)9月：公共工事（随契）：PDF
2972	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2xlgvqjr'>https://tinyurl.com/2xlgvqjr</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-10.pdf	(R6)10月：公共工事（随契）：PDF
2973	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/29jt7wft'>https://tinyurl.com/29jt7wft</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-11.pdf	(R6)11月：公共工事（随契）：PDF
2974	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)12月：公共工事（随契）：PDF
2975	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)1月：公共工事（随契）：PDF
2976	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)2月：公共工事（随契）：PDF
2977	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)3月：公共工事（随契）：PDF
2978	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2cdcfy7g'>https://tinyurl.com/2cdcfy7g</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-kyousou-sa-04.pdf	(R5)4月：公共工事（随契）：PDF
2979	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2abe569l'>https://tinyurl.com/2abe569l</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-kyousou-sa-05.pdf	(R5)5月：公共工事（随契）：PDF
2980	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/25mhcp8j'>https://tinyurl.com/25mhcp8j</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-kyousou-sa-06.pdf	(R5)6月：公共工事（随契）：PDF
2981	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2ayk3cty'>https://tinyurl.com/2ayk3cty</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-kyousou-sa-07.pdf	(R5)7月：公共工事（随契）：PDF
2982	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2c9zf4sm'>https://tinyurl.com/2c9zf4sm</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-kyousou-sa-08.pdf	(R5)8月：公共工事（随契）：PDF
2983	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/29z3ekwc'>https://tinyurl.com/29z3ekwc</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-kyousou-sa-09.pdf	(R5)9月：公共工事（随契）：PDF
2984	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2xwu63u7'>https://tinyurl.com/2xwu63u7</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-kyousou-sa-10.pdf	(R5)10月：公共工事（随契）：PDF
2985	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/28lkrlay'>https://tinyurl.com/28lkrlay</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-kyousou-sa-11.pdf	(R5)11月：公共工事（随契）：PDF
2986	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/26hu6ya6'>https://tinyurl.com/26hu6ya6</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-kyousou-sa-12.pdf	(R5)12月：公共工事（随契）：PDF
2987	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2ydj3wzm'>https://tinyurl.com/2ydj3wzm</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/06-ekimu-kyousou-sa-01.pdf	(R5)1月：公共工事（随契）：PDF
2988	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/276zkx3m'>https://tinyurl.com/276zkx3m</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/06-ekimu-kyousou-sa-02.pdf	(R5)2月：公共工事（随契）：PDF
2989	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2xnl8fho'>https://tinyurl.com/2xnl8fho</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/06-ekimu-kyousou-sa-03.pdf	(R5)3月：公共工事（随契）：PDF
2990	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2dxj4chb'>https://tinyurl.com/2dxj4chb</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-04.pdf	(R6)4月：物品役務（競争）：PDF
2991	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2ddxdynd'>https://tinyurl.com/2ddxdynd</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-05.pdf	(R6)5月：物品役務（競争）：PDF
2992	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/23jmxsdn'>https://tinyurl.com/23jmxsdn</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-06.pdf	(R6)6月：物品役務（競争）：PDF
2993	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/29xldys4'>https://tinyurl.com/29xldys4</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-07.pdf	(R6)7月：物品役務（競争）：PDF
2994	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2ca8tc5w'>https://tinyurl.com/2ca8tc5w</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-08.pdf	(R6)8月：物品役務（競争）：PDF
2995	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/23qfk3sd'>https://tinyurl.com/23qfk3sd</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-09.pdf	(R6)9月：物品役務（競争）：PDF
2996	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2xlgvqjr'>https://tinyurl.com/2xlgvqjr</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-10.pdf	(R6)10月：物品役務（競争）：PDF
2997	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/29jt7wft'>https://tinyurl.com/29jt7wft</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/r06/06-ekimu-zuikei-sa-11.pdf	(R6)11月：物品役務（競争）：PDF
2998	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)12月：物品役務（競争）：PDF
2999	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)1月：物品役務（競争）：PDF
3000	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)2月：物品役務（競争）：PDF
3001	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)3月：物品役務（競争）：PDF
3002	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2aymouh4'>https://tinyurl.com/2aymouh4</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-zuikei-sa-04.pdf	(R5)4月：物品役務（競争）：PDF
3003	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2y93f7lk'>https://tinyurl.com/2y93f7lk</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-zuikei-sa-05.pdf	(R5)5月：物品役務（競争）：PDF
3004	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2y84kqwh'>https://tinyurl.com/2y84kqwh</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-zuikei-sa-06.pdf	(R5)6月：物品役務（競争）：PDF
3005	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/28ks6fq5'>https://tinyurl.com/28ks6fq5</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-zuikei-sa-07.pdf	(R5)7月：物品役務（競争）：PDF
3006	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/28a4h6uy'>https://tinyurl.com/28a4h6uy</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-zuikei-sa-08.pdf	(R5)8月：物品役務（競争）：PDF
3007	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/29ht4u7c'>https://tinyurl.com/29ht4u7c</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-zuikei-sa-09.pdf	(R5)9月：物品役務（競争）：PDF
3008	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2ckjh8jd'>https://tinyurl.com/2ckjh8jd</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-zuikei-sa-10.pdf	(R5)10月：物品役務（競争）：PDF
3009	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2y28pgk4'>https://tinyurl.com/2y28pgk4</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-zuikei-sa-11.pdf	(R5)11月：物品役務（競争）：PDF
3010	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/26xp2njy'>https://tinyurl.com/26xp2njy</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/05-ekimu-zuikei-sa-12.pdf	(R5)12月：物品役務（競争）：PDF
3011	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/273b9ar9'>https://tinyurl.com/273b9ar9</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/06-ekimu-zuikei-sa-01.pdf	(R5)1月：物品役務（競争）：PDF
3012	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/289wtxq4'>https://tinyurl.com/289wtxq4</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/06-ekimu-zuikei-sa-02.pdf	(R5)2月：物品役務（競争）：PDF
3013	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2dc2m3l3'>https://tinyurl.com/2dc2m3l3</a>	https://www.mod.go.jp/atla/data/info/ny_chitose/pdf_ichiran/06-ekimu-zuikei-sa-03.pdf	(R5)3月：物品役務（競争）：PDF
3014	地方防衛局	沖縄防衛支局	下北試験場	（R6）公共工事：発注予定工事	<a href='https://tinyurl.com/2bvouykn'>https://tinyurl.com/2bvouykn</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/ippan.html	Excel	<a href='nan'>nan</a>		
3015	地方防衛局	沖縄防衛支局		一般競争入札	<a href='https://tinyurl.com/2bvouykn'>https://tinyurl.com/2bvouykn</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/ippan.html	PDF	<a href='nan'>nan</a>		
3016	地方防衛局	沖縄防衛支局		公募情報	<a href='https://tinyurl.com/2bvouykn'>https://tinyurl.com/2bvouykn</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/ippan.html	記載なし	<a href='nan'>nan</a>		
3017	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='nan'>nan</a>		
3018	地方防衛局	沖縄防衛支局		（R7)オープンカウンター	<a href='https://tinyurl.com/2xmyslu6'>https://tinyurl.com/2xmyslu6</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/open_counter.html	Excel	<a href='nan'>nan</a>		
3019	地方防衛局	沖縄防衛支局		（R6)オープンカウンター	<a href='https://tinyurl.com/2xmyslu7'>https://tinyurl.com/2xmyslu7</a>		Excel	<a href='nan'>nan</a>		
3020	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2ctfxp7k'>https://tinyurl.com/2ctfxp7k</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-kyousou-sh-04.pdf	(R6)4月：公共工事（競争）：PDF
3021	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2ydu7hog'>https://tinyurl.com/2ydu7hog</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-kyousou-sh-05.pdf	(R6)5月：公共工事（競争）：PDF
3022	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/299oksms'>https://tinyurl.com/299oksms</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-kyousou-sh-06.pdf	(R6)6月：公共工事（競争）：PDF
3023	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/27bxedal'>https://tinyurl.com/27bxedal</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-kyousou-sh-07.pdf	(R6)7月：公共工事（競争）：PDF
3024	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2ysokllp'>https://tinyurl.com/2ysokllp</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-kyousou-sh-08.pdf	(R6)8月：公共工事（競争）：PDF
3025	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/275w6tuv'>https://tinyurl.com/275w6tuv</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-kyousou-sh-09.pdf	(R6)9月：公共工事（競争）：PDF
3026	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/26yy6k9y'>https://tinyurl.com/26yy6k9y</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-kyousou-sh-10.pdf	(R6)10月：公共工事（競争）：PDF
3027	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/26bost55'>https://tinyurl.com/26bost55</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-kyousou-sh-11.pdf	(R6)11月：公共工事（競争）：PDF
3028	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)12月：公共工事（競争）：PDF
3029	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)1月：公共工事（競争）：PDF
3030	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)2月：公共工事（競争）：PDF
3031	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)3月：公共工事（競争）：PDF
3032	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/25d69wsf'>https://tinyurl.com/25d69wsf</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/05-kouji-kyousou-sh-04.pdf	(R5)4月：公共工事（競争）：PDF
3033	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/268ys9ow'>https://tinyurl.com/268ys9ow</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/05-kouji-kyousou-sh-05.pdf	(R5)5月：公共工事（競争）：PDF
3034	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2cfkb7sf'>https://tinyurl.com/2cfkb7sf</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/05-kouji-kyousou-sh-06.pdf	(R5)6月：公共工事（競争）：PDF
3035	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2chp2g7t'>https://tinyurl.com/2chp2g7t</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/05-kouji-kyousou-sh-07.pdf	(R5)7月：公共工事（競争）：PDF
3036	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2cgc37ga'>https://tinyurl.com/2cgc37ga</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/05-kouji-kyousou-sh-08.pdf	(R5)8月：公共工事（競争）：PDF
3037	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/258c4uhx'>https://tinyurl.com/258c4uhx</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/05-kouji-kyousou-sh-09.pdf	(R5)9月：公共工事（競争）：PDF
3038	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/258q9pjg'>https://tinyurl.com/258q9pjg</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/05-kouji-kyousou-sh-10.pdf	(R5)10月：公共工事（競争）：PDF
3039	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/285yj5v7'>https://tinyurl.com/285yj5v7</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/05-kouji-kyousou-sh-11.pdf	(R5)11月：公共工事（競争）：PDF
3040	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/26qtez69'>https://tinyurl.com/26qtez69</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/05-kouji-kyousou-sh-12.pdf	(R5)12月：公共工事（競争）：PDF
3041	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2c7xhyfo'>https://tinyurl.com/2c7xhyfo</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/06-kouji-kyousou-sh-01.pdf	(R5)1月：公共工事（競争）：PDF
3042	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/25vqqr8h'>https://tinyurl.com/25vqqr8h</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/06-kouji-kyousou-sh-02.pdf	(R5)2月：公共工事（競争）：PDF
3043	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/24dmpspn'>https://tinyurl.com/24dmpspn</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/06-kouji-kyousou-sh-03.pdf	(R5)3月：公共工事（競争）：PDF
3044	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/23c7nofo'>https://tinyurl.com/23c7nofo</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-zuikei-sh-04.pdf	(R6)4月：公共工事（随契）：PDF
3045	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2adkyoeq'>https://tinyurl.com/2adkyoeq</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-zuikei-sh-05.pdf	(R6)5月：公共工事（随契）：PDF
3046	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/27bsgqos'>https://tinyurl.com/27bsgqos</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-zuikei-sh-06.pdf	(R6)6月：公共工事（随契）：PDF
3047	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/27j8hwz7'>https://tinyurl.com/27j8hwz7</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-zuikei-sh-07.pdf	(R6)7月：公共工事（随契）：PDF
3048	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/29us4w5w'>https://tinyurl.com/29us4w5w</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-zuikei-sh-08.pdf	(R6)8月：公共工事（随契）：PDF
3049	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2cclsbcc'>https://tinyurl.com/2cclsbcc</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-zuikei-sh-09.pdf	(R6)9月：公共工事（随契）：PDF
3050	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/29ngt54m'>https://tinyurl.com/29ngt54m</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-zuikei-sh-10.pdf	(R6)10月：公共工事（随契）：PDF
3051	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/29e9nsh8'>https://tinyurl.com/29e9nsh8</a>	https://www.mod.go.jp/atla/data/info/ny_shimokita/pdf_ichiran/r06/06-kouji-zuikei-sh-11.pdf	(R6)11月：公共工事（随契）：PDF
3052	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)12月：公共工事（随契）：PDF
3053	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)1月：公共工事（随契）：PDF
3054	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)2月：公共工事（随契）：PDF
3055	地方防衛局	沖縄防衛支局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	(R6)3月：公共工事（随契）：PDF
